year,destination,gap_denominator_A_minus_B,raw_n,raw_probability,raw_CI_lo,raw_CI_hi,std_probability,std_CI_lo,std_CI_hi,std_variance,effective_weight_sum
2016,EXTERNAL,711,35,0.04922644163150492,0.03560571013683898,0.0676919622484668,0.045466913920952305,0.03054673623449062,0.06038709160741399,5.7947652591521565e-05,1.0
2016,INFECTIOUS_PARASITIC,711,41,0.057665260196905765,0.042789310392151884,0.077295301043663,0.058351037461962144,0.04099173592611843,0.07571033899780585,7.844266706901966e-05,1.0
2016,NEOPLASMS,711,92,0.12939521800281295,0.1067019203910102,0.156071672974132,0.13378392992613866,0.10855459955332933,0.159013260298948,0.00016569114719397108,1.0
2016,OTHER,711,198,0.27848101265822783,0.24679007055381308,0.31255277937032305,0.2751832013706154,0.24223508688520068,0.30813131585603015,0.0002825849250687206,1.0
2016,OTHER_GALLBLADDER_BILIARY,711,31,0.04360056258790436,0.03088404366965707,0.06122233601530932,0.04647324174162025,0.030566916489548252,0.06237956699369225,6.58608868764846e-05,1.0
2016,RESPIRATORY,711,49,0.06891701828410689,0.05252013838961889,0.08994705844687476,0.0674632245828491,0.049062288977969146,0.08586416018772906,8.813890856282254e-05,1.0
2017,CIRCULATORY,695,187,0.26906474820143883,0.23743007237064875,0.303238278156676,0.27029475167970535,0.23670043300063204,0.30388907035877866,0.0002937781777153098,1.0
2017,DIABETES_NUTRITIONAL,695,30,0.04316546762589928,0.03040117105138982,0.06095210802914382,0.044724834009967074,0.028929262208970546,0.0605204058109636,6.494692016879339e-05,1.0
2017,DIGESTIVE_OTHER,695,38,0.05467625899280575,0.040091571405076826,0.07415674316319139,0.05859683234514821,0.04060828446488627,0.07658538022541014,8.423257362569666e-05,1.0
2017,EXTERNAL,695,22,0.031654676258992806,0.020995745751830733,0.047462497840968315,0.030913962670793285,0.017745709505684798,0.04408221583590177,4.513819539264622e-05,1.0
2017,INFECTIOUS_PARASITIC,695,49,0.07050359712230216,0.053738568305683285,0.09199042005821999,0.07276906964168599,0.053225815669025366,0.0923123236143466,9.942179712617537e-05,1.0
2017,NEOPLASMS,695,96,0.1381294964028777,0.11446011833911678,0.16577720351522718,0.14347395328493592,0.11690457639288812,0.17004333017698373,0.0001837598366388182,1.0
2017,OTHER,695,202,0.2906474820143885,0.2581140352999812,0.325482506766846,0.27611602067090857,0.24300871800323248,0.30922332333858465,0.0002853221287820473,1.0
2017,OTHER_GALLBLADDER_BILIARY,695,24,0.034532374100719423,0.02331375634625595,0.05086824611847674,0.03150080985299468,0.01868797838638387,0.04431364131960549,4.273444663467619e-05,1.0
2017,RESPIRATORY,695,47,0.06762589928057554,0.05123448844729781,0.08877074104467181,0.07160976584386089,0.0517806434178951,0.09143888826982668,0.00010235164936066724,1.0
2018,CIRCULATORY,651,195,0.2995391705069124,0.26561225616271567,0.33581798854103956,0.29911643898082035,0.26414470548567553,0.3340881724759652,0.00031836269878577516,1.0
2018,DIABETES_NUTRITIONAL,651,17,0.026113671274961597,0.016366958956716936,0.04142024787170061,0.02567413213785857,0.013701967601900782,0.03764629667381636,3.731068400563447e-05,1.0
2018,DIGESTIVE_OTHER,651,26,0.039938556067588324,0.027398760316844697,0.05787601584234835,0.03939900099044295,0.024645083273585992,0.054152918707299914,5.666339233542944e-05,1.0
2018,EXTERNAL,651,23,0.03533026113671275,0.023655993940148192,0.05245625910878635,0.032681716325420614,0.01946328428255234,0.04590014836828889,4.54828575780734e-05,1.0
2018,INFECTIOUS_PARASITIC,651,42,0.06451612903225806,0.048081936973720624,0.08605962910685108,0.06629545013859206,0.04694060563572504,0.08565029464145908,9.751405813467351e-05,1.0
2018,NEOPLASMS,651,95,0.14592933947772657,0.12088727264361727,0.17512553505152126,0.14737718520361878,0.12027904182346998,0.17447532858376757,0.00019114675516740485,1.0
2018,OTHER,651,180,0.2764976958525346,0.24352701749981362,0.3120906116526492,0.27503008532884476,0.2406561400031389,0.30940403065455063,0.00030757187558689495,1.0
2018,OTHER_GALLBLADDER_BILIARY,651,25,0.03840245775729647,0.026145030707965533,0.05607557108114135,0.03891891714842919,0.023996869074676602,0.05384096522218178,5.796218208959373e-05,1.0
2018,RESPIRATORY,651,48,0.07373271889400922,0.056061666657082246,0.09640494564400647,0.07550707374597262,0.05496711038707956,0.09604703710486569,0.0001098214532446558,1.0
2019,CIRCULATORY,745,204,0.2738255033557047,0.24302646969386488,0.30694502823745795,0.27441525468822914,0.24187854915256976,0.30695196022388854,0.0002755719510397251,1.0
2019,DIABETES_NUTRITIONAL,745,20,0.026845637583892617,0.01744454527941984,0.04110116997750174,0.025893859215915593,0.014605797634646941,0.03718192079718424,3.3168558481495565e-05,1.0
2019,DIGESTIVE_OTHER,745,43,0.05771812080536913,0.04313038168195178,0.07684355640926997,0.06256196663051423,0.04453627128614054,0.08058766197488793,8.458082378388579e-05,1.0
2019,EXTERNAL,745,34,0.04563758389261745,0.03284018086216305,0.06309662655476732,0.042359921336934836,0.027765065971930864,0.05695477670193881,5.54481994807854e-05,1.0
2019,INFECTIOUS_PARASITIC,745,42,0.056375838926174496,0.04197597036018631,0.07532717543389193,0.0554632047645313,0.03914519859996369,0.07178121092909892,6.931417252885947e-05,1.0
2019,NEOPLASMS,745,109,0.14630872483221477,0.12274545892854026,0.17350077077415152,0.15171619402648,0.12516567465369868,0.17826671339926134,0.00018349908344555312,1.0
2019,OTHER,745,210,0.28187919463087246,0.2507544108821336,0.31524184083205004,0.2790144514556564,0.2464577290879543,0.31157117382335847,0.0002759111233151899,1.0
2019,OTHER_GALLBLADDER_BILIARY,745,27,0.036241610738255034,0.025025167694129685,0.0522160936427963,0.03457130870010905,0.02165881945002701,0.04748379795019109,4.3401806183226845e-05,1.0
2019,RESPIRATORY,745,56,0.07516778523489932,0.058337499210062684,0.09635673874402433,0.07400383918162944,0.05493456861583108,0.0930731097474278,9.465771551218857e-05,1.0
2020,CIRCULATORY,854,237,0.2775175644028103,0.24853304074447657,0.3084946639756941,0.27894825454588806,0.24895684362567644,0.3089396654660997,0.00023414325515019486,1.0
2020,DIABETES_NUTRITIONAL,854,28,0.03278688524590164,0.02278012769137304,0.04697805222098555,0.03195589923935992,0.02014823139988086,0.04376356707883897,3.6292435393447516e-05,1.0
2020,DIGESTIVE_OTHER,854,65,0.07611241217798595,0.06016412760862598,0.09585707822664671,0.07434172868257956,0.05706426726930802,0.0916191900958511,7.770477740709261e-05,1.0
2020,EXTERNAL,854,30,0.0351288056206089,0.024715879903134345,0.0497051662753277,0.033748154890662053,0.022133873592552616,0.04536243618877149,3.511337205112833e-05,1.0
2020,INFECTIOUS_PARASITIC,854,87,0.10187353629976581,0.08333644367160334,0.12397629109080749,0.1025693999564641,0.082260399181288,0.12287840073164019,0.00010736555406239674,1.0
2020,NEOPLASMS,854,110,0.1288056206088993,0.1079897161384512,0.15294598068414947,0.12941849862011848,0.10689308413993512,0.15194391310030184,0.0001320788987671945,1.0
2020,OTHER,854,230,0.2693208430913349,0.24065046793816097,0.30005720485064763,0.2694271472407236,0.23989326342612,0.2989610310553272,0.0002270539080525053,1.0
2020,OTHER_GALLBLADDER_BILIARY,854,21,0.02459016393442623,0.016138879096318795,0.03729926888467765,0.025104359578983115,0.014558725177757982,0.035649993980208246,2.8948980873673203e-05,1.0
2020,RESPIRATORY,854,46,0.053864168618266976,0.04062369919927201,0.07110027710801775,0.05448655724522116,0.03920980952961229,0.06976330496083004,6.075047396042298e-05,1.0
2021,CIRCULATORY,862,201,0.23317865429234338,0.2061718978939538,0.2625530109057058,0.2357277209051136,0.20725842834854385,0.26419701346168334,0.00021097996112858102,1.0
2021,DIABETES_NUTRITIONAL,862,29,0.033642691415313224,0.023524838075572645,0.04789869817426727,0.034240739769588996,0.02198987445247129,0.0464916050867067,3.906801879897895e-05,1.0
2021,DIGESTIVE_OTHER,862,60,0.06960556844547564,0.054457297194621335,0.08857288178222097,0.06809816568297969,0.05177626849111605,0.08442006287484333,6.934723238800661e-05,1.0
2021,EXTERNAL,862,25,0.029002320185614848,0.01972058286404592,0.04246338658230982,0.028207855324020703,0.01720723496858213,0.03920847567945927,3.1500845534279846e-05,1.0
2021,INFECTIOUS_PARASITIC,862,116,0.1345707656612529,0.11340323258557385,0.15898088164004695,0.1368191064005306,0.1139499974554981,0.1596882153455631,0.00013614018740622808,1.0
2021,NEOPLASMS,862,123,0.14269141531322505,0.12092599716273608,0.167627358968982,0.14166897367611508,0.11853333630758199,0.1648046110446482,0.00013933197533534596,1.0
2021,OTHER,862,228,0.26450116009280744,0.23614864352841788,0.29494334119476,0.26318206150098167,0.23378641790561241,0.2925777050963509,0.00022493332527748154,1.0
2021,OTHER_GALLBLADDER_BILIARY,862,34,0.03944315545243619,0.028361354779312474,0.054611639974882664,0.03922819478974149,0.026372108400625524,0.05208428117885745,4.3023468670453146e-05,1.0
2021,RESPIRATORY,862,46,0.05336426914153132,0.04024445198108335,0.07044724318356432,0.05282718195092815,0.037959321432045376,0.06769504246981092,5.754198157250965e-05,1.0
2022,CIRCULATORY,976,238,0.24385245901639344,0.21795126482282373,0.27176210104987153,0.2494633684313135,0.2220176486249964,0.2769090882376306,0.00019608172003510692,1.0
2022,DIABETES_NUTRITIONAL,976,45,0.04610655737704918,0.0346349049933395,0.06113717933307663,0.047196114451300286,0.03369575091798363,0.06069647798461694,4.744372540912801e-05,1.0
2022,DIGESTIVE_OTHER,976,55,0.05635245901639344,0.04354857799155996,0.07263497169994834,0.05214534341225477,0.0383510866887589,0.06593960013575065,4.953184052314429e-05,1.0
2022,EXTERNAL,976,30,0.030737704918032786,0.021614441611757736,0.04354044466702012,0.02861058670964599,0.018462274648369106,0.03875889877092288,2.68086832812e-05,1.0
2022,INFECTIOUS_PARASITIC,976,103,0.10553278688524591,0.08777984172794252,0.1263787417160083,0.10536354804301869,0.08592932112445567,0.1247977749615817,9.831559139998946e-05,1.0
2022,NEOPLASMS,976,159,0.16290983606557377,0.14107141565145187,0.18739137383701518,0.16021552468901712,0.13744954425470599,0.18298150512332825,0.0001349151044188455,1.0
2022,OTHER,976,260,0.26639344262295084,0.23961430886317098,0.2950042808127271,0.2693084382649091,0.24134387667097001,0.29727299985884814,0.00020356536472855387,1.0
2022,OTHER_GALLBLADDER_BILIARY,976,20,0.020491803278688523,0.013303871912097023,0.03143954900158864,0.020199957584932208,0.01137303113512575,0.029026884034738666,2.0281817615132456e-05,1.0
2022,RESPIRATORY,976,66,0.06762295081967214,0.05350477266282847,0.08513138893028126,0.06749711841360834,0.05170542765509574,0.08328880917212093,6.491500859342253e-05,1.0
2023,CIRCULATORY,940,208,0.22127659574468084,0.1959042858870834,0.2489177283368683,0.21888270823320838,0.19259003726846569,0.24517537919795107,0.00017995224553837572,1.0
2023,DIABETES_NUTRITIONAL,940,35,0.03723404255319149,0.02689260352825701,0.051342420087846015,0.03689848985346327,0.024885078421175946,0.0489119012857506,3.756821486917216e-05,1.0
2023,DIGESTIVE_OTHER,940,53,0.05638297872340425,0.043362812855444605,0.07301420978344036,0.05530446572886862,0.040666172333504495,0.06994275912423276,5.5778746753634176e-05,1.0
2023,EXTERNAL,940,34,0.036170212765957444,0.02599763357568999,0.05011839009470292,0.03389556447753396,0.022376763698442124,0.045414365256625795,3.453841404321289e-05,1.0
2023,INFECTIOUS_PARASITIC,940,80,0.0851063829787234,0.06891325937878287,0.10467676179427501,0.08462363135742251,0.06676253344006677,0.10248472927477825,8.304321605929028e-05,1.0
2023,NEOPLASMS,940,177,0.18829787234042553,0.16459293400878558,0.21454008189815277,0.19114396524344504,0.16594349182643556,0.21634443866045452,0.00016531233351764927,1.0
2023,OTHER,940,256,0.2723404255319149,0.24485186796884056,0.30168214364919643,0.2740204251965619,0.24553196175713482,0.30250888863598896,0.00021126419958860174,1.0
2023,OTHER_GALLBLADDER_BILIARY,940,28,0.029787234042553193,0.02068801516545106,0.04271400883068121,0.02954700442427316,0.018758799108278067,0.04033520974026825,3.0296067768654928e-05,1.0
2023,RESPIRATORY,940,69,0.07340425531914893,0.05841204035343513,0.09186898141681155,0.07568374548522312,0.058540562707849714,0.09282692826259653,7.650164403853399e-05,1.0
2024,CIRCULATORY,904,211,0.2334070796460177,0.20699620985768266,0.2620740828494509,0.23115532010980272,0.2037235952159332,0.25858704500367224,0.0001958818020233605,1.0
2024,DIABETES_NUTRITIONAL,904,46,0.05088495575221239,0.03836415720855093,0.06720654336861183,0.050514692257134376,0.03626031039085953,0.06476907412340922,5.28913479772973e-05,1.0
2024,DIGESTIVE_OTHER,904,74,0.08185840707964602,0.06570697064409081,0.10154850920361246,0.08226401280237039,0.06467121514222095,0.09985681046251983,8.056708910635149e-05,1.0
2024,EXTERNAL,904,27,0.029867256637168143,0.0206065326917043,0.04310663909473454,0.02736077996484654,0.017020206488305403,0.03770135344138768,2.7834095122799386e-05,1.0
2024,INFECTIOUS_PARASITIC,904,50,0.05530973451327434,0.04220358412601537,0.07217922777551031,0.055797542761774975,0.04089320557237696,0.07070187995117298,5.782467384820716e-05,1.0
2024,NEOPLASMS,904,153,0.16924778761061948,0.1462156174578111,0.19507906104606004,0.17372585128242216,0.14897828875755628,0.19847341380728803,0.00015942363882813054,1.0
2024,OTHER,904,264,0.2920353982300885,0.2633244461301525,0.32250632162478987,0.2905272441894197,0.2610190508260505,0.32003543755278896,0.00022665906798469062,1.0
2024,OTHER_GALLBLADDER_BILIARY,904,20,0.022123893805309734,0.014366764484669814,0.0339252124841339,0.02236473259452703,0.01271694027118893,0.03201252491786513,2.422946082732757e-05,1.0
2024,RESPIRATORY,904,59,0.06526548672566372,0.050933279803004175,0.08327678257833811,0.0662898240377021,0.04993826189226017,0.08264138618314404,6.959953784783671e-05,1.0
