year,destination,ucd,raw_n,gap_denominator,raw_probability
2020,OTHER,E872,2,854,0.00234192037470726
2020,OTHER,E877,1,854,0.00117096018735363
2020,OTHER,F019,5,854,0.00585480093676815
2020,OTHER,F03,27,854,0.03161592505854801
2020,OTHER,F067,1,854,0.00117096018735363
2020,OTHER,F101,2,854,0.00234192037470726
2020,OTHER,F102,2,854,0.00234192037470726
2020,OTHER,G122,1,854,0.00117096018735363
2020,OTHER,G20,7,854,0.00819672131147541
2020,OTHER,G301,2,854,0.00234192037470726
2020,OTHER,G309,22,854,0.02576112412177986
2020,OTHER,G310,2,854,0.00234192037470726
2020,OTHER,G311,8,854,0.00936768149882904
2020,OTHER,G35,1,854,0.00117096018735363
2020,OTHER,G629,1,854,0.00117096018735363
2020,OTHER,G92,1,854,0.00117096018735363
2020,OTHER,G931,2,854,0.00234192037470726
2020,OTHER,G934,1,854,0.00117096018735363
2020,OTHER,K223,1,854,0.00117096018735363
2020,OTHER,K224,1,854,0.00117096018735363
2020,OTHER,K225,1,854,0.00117096018735363
2020,OTHER,K318,1,854,0.00117096018735363
2020,OTHER,K529,1,854,0.00117096018735363
2020,OTHER,K550,1,854,0.00117096018735363
2020,OTHER,K559,2,854,0.00234192037470726
2020,OTHER,K563,11,854,0.01288056206088993
2020,OTHER,K566,2,854,0.00234192037470726
2020,OTHER,K573,1,854,0.00117096018735363
2020,OTHER,K579,1,854,0.00117096018735363
2020,OTHER,K631,5,854,0.00585480093676815
2020,OTHER,K729,1,854,0.00117096018735363
2020,OTHER,K750,3,854,0.00351288056206089
2020,OTHER,K758,1,854,0.00117096018735363
2020,OTHER,K760,1,854,0.00117096018735363
2020,OTHER,K761,1,854,0.00117096018735363
2020,OTHER,K767,1,854,0.00117096018735363
2020,OTHER,K769,1,854,0.00117096018735363
2020,OTHER,K859,36,854,0.04215456674473068
2020,OTHER,K860,2,854,0.00234192037470726
2020,OTHER,K861,1,854,0.00117096018735363
2020,OTHER,L893,1,854,0.00117096018735363
2020,OTHER,M100,1,854,0.00117096018735363
2020,OTHER,M462,1,854,0.00117096018735363
2020,OTHER,N009,1,854,0.00117096018735363
2020,OTHER,N12,2,854,0.00234192037470726
2020,OTHER,N133,1,854,0.00117096018735363
2020,OTHER,N139,1,854,0.00117096018735363
2020,OTHER,N179,2,854,0.00234192037470726
2020,OTHER,N185,4,854,0.00468384074941452
2020,OTHER,N189,3,854,0.00351288056206089
2020,OTHER,N19,3,854,0.00351288056206089
2020,OTHER,N200,1,854,0.00117096018735363
2020,OTHER,N288,2,854,0.00234192037470726
2020,OTHER,N329,1,854,0.00117096018735363
2020,OTHER,N390,10,854,0.0117096018735363
2020,OTHER,N429,1,854,0.00117096018735363
2020,OTHER,Q433,1,854,0.00117096018735363
2020,OTHER,Q445,1,854,0.00117096018735363
2020,OTHER,Y832,1,854,0.00117096018735363
2020,OTHER,Y836,5,854,0.00585480093676815
2021,OTHER,D570,1,862,0.001160092807424594
2021,OTHER,D580,1,862,0.001160092807424594
2021,OTHER,D686,1,862,0.001160092807424594
2021,OTHER,D728,1,862,0.001160092807424594
2021,OTHER,E039,1,862,0.001160092807424594
2021,OTHER,E662,1,862,0.001160092807424594
2021,OTHER,E668,7,862,0.008120649651972157
2021,OTHER,E669,4,862,0.004640371229698376
2021,OTHER,E780,2,862,0.002320185614849188
2021,OTHER,E785,4,862,0.004640371229698376
2021,OTHER,E854,1,862,0.001160092807424594
2021,OTHER,E86,1,862,0.001160092807424594
2021,OTHER,E871,1,862,0.001160092807424594
2021,OTHER,E872,1,862,0.001160092807424594
2021,OTHER,E875,1,862,0.001160092807424594
2021,OTHER,F019,1,862,0.001160092807424594
2021,OTHER,F03,20,862,0.02320185614849188
2021,OTHER,F059,2,862,0.002320185614849188
2021,OTHER,F102,6,862,0.0069605568445475635
2021,OTHER,F119,1,862,0.001160092807424594
2021,OTHER,F151,1,862,0.001160092807424594
2021,OTHER,G122,2,862,0.002320185614849188
2021,OTHER,G20,4,862,0.004640371229698376
2021,OTHER,G301,1,862,0.001160092807424594
2021,OTHER,G309,20,862,0.02320185614849188
2021,OTHER,G311,6,862,0.0069605568445475635
2021,OTHER,G318,2,862,0.002320185614849188
2021,OTHER,G319,2,862,0.002320185614849188
2021,OTHER,G35,1,862,0.001160092807424594
2021,OTHER,G700,2,862,0.002320185614849188
2021,OTHER,G912,1,862,0.001160092807424594
2021,OTHER,G92,2,862,0.002320185614849188
2021,OTHER,G931,2,862,0.002320185614849188
2021,OTHER,G934,3,862,0.0034802784222737818
2021,OTHER,G959,1,862,0.001160092807424594
2021,OTHER,K299,1,862,0.001160092807424594
2021,OTHER,K318,1,862,0.001160092807424594
2021,OTHER,K550,1,862,0.001160092807424594
2021,OTHER,K559,3,862,0.0034802784222737818
2021,OTHER,K563,8,862,0.009280742459396751
2021,OTHER,K566,6,862,0.0069605568445475635
2021,OTHER,K578,1,862,0.001160092807424594
2021,OTHER,K579,1,862,0.001160092807424594
2021,OTHER,K592,1,862,0.001160092807424594
2021,OTHER,K598,1,862,0.001160092807424594
2021,OTHER,K631,3,862,0.0034802784222737818
2021,OTHER,K661,1,862,0.001160092807424594
2021,OTHER,K720,2,862,0.002320185614849188
2021,OTHER,K729,3,862,0.0034802784222737818
2021,OTHER,K750,1,862,0.001160092807424594
2021,OTHER,K754,1,862,0.001160092807424594
2021,OTHER,K760,5,862,0.00580046403712297
2021,OTHER,K769,1,862,0.001160092807424594
2021,OTHER,K851,2,862,0.002320185614849188
2021,OTHER,K852,4,862,0.004640371229698376
2021,OTHER,K859,27,862,0.031322505800464036
2021,OTHER,K869,1,862,0.001160092807424594
2021,OTHER,K922,1,862,0.001160092807424594
2021,OTHER,L089,1,862,0.001160092807424594
2021,OTHER,M625,1,862,0.001160092807424594
2021,OTHER,M726,1,862,0.001160092807424594
2021,OTHER,M869,3,862,0.0034802784222737818
2021,OTHER,N12,1,862,0.001160092807424594
2021,OTHER,N170,1,862,0.001160092807424594
2021,OTHER,N179,5,862,0.00580046403712297
2021,OTHER,N183,1,862,0.001160092807424594
2021,OTHER,N185,7,862,0.008120649651972157
2021,OTHER,N189,3,862,0.0034802784222737818
2021,OTHER,N19,2,862,0.002320185614849188
2021,OTHER,N200,2,862,0.002320185614849188
2021,OTHER,N288,2,862,0.002320185614849188
2021,OTHER,N289,1,862,0.001160092807424594
2021,OTHER,N309,1,862,0.001160092807424594
2021,OTHER,N390,3,862,0.0034802784222737818
2021,OTHER,O961,1,862,0.001160092807424594
2021,OTHER,Y608,1,862,0.001160092807424594
2021,OTHER,Y836,5,862,0.00580046403712297
2021,OTHER,Y839,1,862,0.001160092807424594
2021,OTHER,Y846,1,862,0.001160092807424594
2022,OTHER,D570,1,976,0.0010245901639344263
2022,OTHER,D571,1,976,0.0010245901639344263
2022,OTHER,D619,1,976,0.0010245901639344263
2022,OTHER,D65,1,976,0.0010245901639344263
2022,OTHER,D686,1,976,0.0010245901639344263
2022,OTHER,D689,1,976,0.0010245901639344263
2022,OTHER,D696,1,976,0.0010245901639344263
2022,OTHER,D728,1,976,0.0010245901639344263
2022,OTHER,D869,1,976,0.0010245901639344263
2022,OTHER,E668,9,976,0.009221311475409836
2022,OTHER,E669,6,976,0.006147540983606557
2022,OTHER,E785,9,976,0.009221311475409836
2022,OTHER,E872,3,976,0.0030737704918032786
2022,OTHER,E878,1,976,0.0010245901639344263
2022,OTHER,E880,1,976,0.0010245901639344263
2022,OTHER,E889,6,976,0.006147540983606557
2022,OTHER,F019,5,976,0.005122950819672131
2022,OTHER,F03,20,976,0.020491803278688523
2022,OTHER,F101,1,976,0.0010245901639344263
2022,OTHER,F102,1,976,0.0010245901639344263
2022,OTHER,F191,1,976,0.0010245901639344263
2022,OTHER,F209,1,976,0.0010245901639344263
2022,OTHER,G20,6,976,0.006147540983606557
2022,OTHER,G309,20,976,0.020491803278688523
2022,OTHER,G311,4,976,0.004098360655737705
2022,OTHER,G35,1,976,0.0010245901639344263
2022,OTHER,G700,2,976,0.0020491803278688526
2022,OTHER,G931,1,976,0.0010245901639344263
2022,OTHER,G934,3,976,0.0030737704918032786
2022,OTHER,G935,1,976,0.0010245901639344263
2022,OTHER,K219,2,976,0.0020491803278688526
2022,OTHER,K225,1,976,0.0010245901639344263
2022,OTHER,K296,1,976,0.0010245901639344263
2022,OTHER,K311,2,976,0.0020491803278688526
2022,OTHER,K501,1,976,0.0010245901639344263
2022,OTHER,K509,1,976,0.0010245901639344263
2022,OTHER,K550,1,976,0.0010245901639344263
2022,OTHER,K559,2,976,0.0020491803278688526
2022,OTHER,K560,1,976,0.0010245901639344263
2022,OTHER,K563,5,976,0.005122950819672131
2022,OTHER,K566,6,976,0.006147540983606557
2022,OTHER,K567,1,976,0.0010245901639344263
2022,OTHER,K573,1,976,0.0010245901639344263
2022,OTHER,K578,1,976,0.0010245901639344263
2022,OTHER,K579,1,976,0.0010245901639344263
2022,OTHER,K590,2,976,0.0020491803278688526
2022,OTHER,K602,1,976,0.0010245901639344263
2022,OTHER,K631,3,976,0.0030737704918032786
2022,OTHER,K632,1,976,0.0010245901639344263
2022,OTHER,K668,1,976,0.0010245901639344263
2022,OTHER,K720,1,976,0.0010245901639344263
2022,OTHER,K750,2,976,0.0020491803278688526
2022,OTHER,K754,1,976,0.0010245901639344263
2022,OTHER,K760,4,976,0.004098360655737705
2022,OTHER,K761,1,976,0.0010245901639344263
2022,OTHER,K769,3,976,0.0030737704918032786
2022,OTHER,K851,1,976,0.0010245901639344263
2022,OTHER,K852,5,976,0.005122950819672131
2022,OTHER,K859,37,976,0.03790983606557377
2022,OTHER,K861,1,976,0.0010245901639344263
2022,OTHER,K922,1,976,0.0010245901639344263
2022,OTHER,L089,1,976,0.0010245901639344263
2022,OTHER,L984,1,976,0.0010245901639344263
2022,OTHER,M069,4,976,0.004098360655737705
2022,OTHER,M109,1,976,0.0010245901639344263
2022,OTHER,M311,2,976,0.0020491803278688526
2022,OTHER,M321,1,976,0.0010245901639344263
2022,OTHER,M350,1,976,0.0010245901639344263
2022,OTHER,M753,1,976,0.0010245901639344263
2022,OTHER,M869,2,976,0.0020491803278688526
2022,OTHER,N009,1,976,0.0010245901639344263
2022,OTHER,N10,1,976,0.0010245901639344263
2022,OTHER,N12,5,976,0.005122950819672131
2022,OTHER,N170,1,976,0.0010245901639344263
2022,OTHER,N179,6,976,0.006147540983606557
2022,OTHER,N183,1,976,0.0010245901639344263
2022,OTHER,N185,4,976,0.004098360655737705
2022,OTHER,N189,4,976,0.004098360655737705
2022,OTHER,N19,2,976,0.0020491803278688526
2022,OTHER,N200,3,976,0.0030737704918032786
2022,OTHER,N300,1,976,0.0010245901639344263
2022,OTHER,N390,6,976,0.006147540983606557
2022,OTHER,N823,1,976,0.0010245901639344263
2022,OTHER,O961,3,976,0.0030737704918032786
2022,OTHER,P271,1,976,0.0010245901639344263
2022,OTHER,Q445,1,976,0.0010245901639344263
2022,OTHER,Y836,1,976,0.0010245901639344263
2022,OTHER,Y839,1,976,0.0010245901639344263
2023,OTHER,D500,1,940,0.0010638297872340426
2023,OTHER,D571,1,940,0.0010638297872340426
2023,OTHER,D591,1,940,0.0010638297872340426
2023,OTHER,D649,2,940,0.002127659574468085
2023,OTHER,D728,1,940,0.0010638297872340426
2023,OTHER,E662,2,940,0.002127659574468085
2023,OTHER,E668,2,940,0.002127659574468085
2023,OTHER,E669,7,940,0.007446808510638298
2023,OTHER,E780,2,940,0.002127659574468085
2023,OTHER,E781,1,940,0.0010638297872340426
2023,OTHER,E785,10,940,0.010638297872340425
2023,OTHER,E789,1,940,0.0010638297872340426
2023,OTHER,E854,1,940,0.0010638297872340426
2023,OTHER,E870,1,940,0.0010638297872340426
2023,OTHER,E871,1,940,0.0010638297872340426
2023,OTHER,E872,2,940,0.002127659574468085
2023,OTHER,E875,2,940,0.002127659574468085
2023,OTHER,E889,4,940,0.00425531914893617
2023,OTHER,F019,7,940,0.007446808510638298
2023,OTHER,F03,20,940,0.02127659574468085
2023,OTHER,F101,2,940,0.002127659574468085
2023,OTHER,F102,1,940,0.0010638297872340426
2023,OTHER,F209,1,940,0.0010638297872340426
2023,OTHER,F322,1,940,0.0010638297872340426
2023,OTHER,G122,1,940,0.0010638297872340426
2023,OTHER,G20,3,940,0.0031914893617021275
2023,OTHER,G219,1,940,0.0010638297872340426
2023,OTHER,G238,1,940,0.0010638297872340426
2023,OTHER,G301,3,940,0.0031914893617021275
2023,OTHER,G309,15,940,0.015957446808510637
2023,OTHER,G311,13,940,0.013829787234042552
2023,OTHER,G312,2,940,0.002127659574468085
2023,OTHER,G35,2,940,0.002127659574468085
2023,OTHER,G409,1,940,0.0010638297872340426
2023,OTHER,G473,1,940,0.0010638297872340426
2023,OTHER,G700,1,940,0.0010638297872340426
2023,OTHER,G729,1,940,0.0010638297872340426
2023,OTHER,G801,1,940,0.0010638297872340426
2023,OTHER,G809,2,940,0.002127659574468085
2023,OTHER,G931,1,940,0.0010638297872340426
2023,OTHER,G934,9,940,0.009574468085106383
2023,OTHER,G939,1,940,0.0010638297872340426
2023,OTHER,K219,1,940,0.0010638297872340426
2023,OTHER,K223,1,940,0.0010638297872340426
2023,OTHER,K226,1,940,0.0010638297872340426
2023,OTHER,K298,1,940,0.0010638297872340426
2023,OTHER,K318,1,940,0.0010638297872340426
2023,OTHER,K509,1,940,0.0010638297872340426
2023,OTHER,K559,5,940,0.005319148936170213
2023,OTHER,K563,12,940,0.01276595744680851
2023,OTHER,K566,3,940,0.0031914893617021275
2023,OTHER,K567,1,940,0.0010638297872340426
2023,OTHER,K571,1,940,0.0010638297872340426
2023,OTHER,K579,4,940,0.00425531914893617
2023,OTHER,K629,1,940,0.0010638297872340426
2023,OTHER,K661,1,940,0.0010638297872340426
2023,OTHER,K750,1,940,0.0010638297872340426
2023,OTHER,K760,6,940,0.006382978723404255
2023,OTHER,K769,1,940,0.0010638297872340426
2023,OTHER,K851,1,940,0.0010638297872340426
2023,OTHER,K852,1,940,0.0010638297872340426
2023,OTHER,K859,37,940,0.039361702127659576
2023,OTHER,K861,1,940,0.0010638297872340426
2023,OTHER,L039,1,940,0.0010638297872340426
2023,OTHER,M199,3,940,0.0031914893617021275
2023,OTHER,M321,2,940,0.002127659574468085
2023,OTHER,M464,1,940,0.0010638297872340426
2023,OTHER,M471,1,940,0.0010638297872340426
2023,OTHER,M625,1,940,0.0010638297872340426
2023,OTHER,N052,1,940,0.0010638297872340426
2023,OTHER,N059,1,940,0.0010638297872340426
2023,OTHER,N133,1,940,0.0010638297872340426
2023,OTHER,N170,1,940,0.0010638297872340426
2023,OTHER,N179,4,940,0.00425531914893617
2023,OTHER,N19,1,940,0.0010638297872340426
2023,OTHER,N200,3,940,0.0031914893617021275
2023,OTHER,N321,2,940,0.002127659574468085
2023,OTHER,N390,7,940,0.007446808510638298
2023,OTHER,N40,1,940,0.0010638297872340426
2023,OTHER,N800,1,940,0.0010638297872340426
2023,OTHER,O961,1,940,0.0010638297872340426
2023,OTHER,Q042,1,940,0.0010638297872340426
2023,OTHER,Q049,1,940,0.0010638297872340426
2023,OTHER,Q059,1,940,0.0010638297872340426
2023,OTHER,Q878,1,940,0.0010638297872340426
2023,OTHER,Y600,1,940,0.0010638297872340426
2023,OTHER,Y831,1,940,0.0010638297872340426
2023,OTHER,Y836,1,940,0.0010638297872340426
2023,OTHER,Y846,1,940,0.0010638297872340426
2024,OTHER,D561,1,904,0.0011061946902654867
2024,OTHER,D571,1,904,0.0011061946902654867
2024,OTHER,D696,1,904,0.0011061946902654867
2024,OTHER,D70,1,904,0.0011061946902654867
2024,OTHER,D868,1,904,0.0011061946902654867
2024,OTHER,E041,1,904,0.0011061946902654867
2024,OTHER,E662,1,904,0.0011061946902654867
2024,OTHER,E668,5,904,0.0055309734513274336
2024,OTHER,E669,4,904,0.004424778761061947
2024,OTHER,E780,1,904,0.0011061946902654867
2024,OTHER,E785,11,904,0.012168141592920354
2024,OTHER,E789,1,904,0.0011061946902654867
2024,OTHER,E872,1,904,0.0011061946902654867
2024,OTHER,E877,1,904,0.0011061946902654867
2024,OTHER,E880,1,904,0.0011061946902654867
2024,OTHER,E889,5,904,0.0055309734513274336
2024,OTHER,F019,6,904,0.00663716814159292
2024,OTHER,F03,32,904,0.035398230088495575
2024,OTHER,F051,1,904,0.0011061946902654867
2024,OTHER,F059,3,904,0.00331858407079646
2024,OTHER,F101,1,904,0.0011061946902654867
2024,OTHER,F106,1,904,0.0011061946902654867
2024,OTHER,F151,2,904,0.0022123893805309734
2024,OTHER,F159,1,904,0.0011061946902654867
2024,OTHER,F410,1,904,0.0011061946902654867
2024,OTHER,F431,1,904,0.0011061946902654867
2024,OTHER,F439,1,904,0.0011061946902654867
2024,OTHER,G20,6,904,0.00663716814159292
2024,OTHER,G301,1,904,0.0011061946902654867
2024,OTHER,G309,14,904,0.015486725663716814
2024,OTHER,G311,5,904,0.0055309734513274336
2024,OTHER,G319,3,904,0.00331858407079646
2024,OTHER,G35,2,904,0.0022123893805309734
2024,OTHER,G406,1,904,0.0011061946902654867
2024,OTHER,G409,1,904,0.0011061946902654867
2024,OTHER,G709,1,904,0.0011061946902654867
2024,OTHER,G712,1,904,0.0011061946902654867
2024,OTHER,G934,2,904,0.0022123893805309734
2024,OTHER,G936,1,904,0.0011061946902654867
2024,OTHER,K20,1,904,0.0011061946902654867
2024,OTHER,K220,1,904,0.0011061946902654867
2024,OTHER,K297,1,904,0.0011061946902654867
2024,OTHER,K319,2,904,0.0022123893805309734
2024,OTHER,K509,1,904,0.0011061946902654867
2024,OTHER,K519,1,904,0.0011061946902654867
2024,OTHER,K551,1,904,0.0011061946902654867
2024,OTHER,K559,3,904,0.00331858407079646
2024,OTHER,K562,1,904,0.0011061946902654867
2024,OTHER,K563,11,904,0.012168141592920354
2024,OTHER,K565,1,904,0.0011061946902654867
2024,OTHER,K566,5,904,0.0055309734513274336
2024,OTHER,K567,1,904,0.0011061946902654867
2024,OTHER,K572,1,904,0.0011061946902654867
2024,OTHER,K578,2,904,0.0022123893805309734
2024,OTHER,K579,1,904,0.0011061946902654867
2024,OTHER,K590,1,904,0.0011061946902654867
2024,OTHER,K629,1,904,0.0011061946902654867
2024,OTHER,K638,1,904,0.0011061946902654867
2024,OTHER,K660,1,904,0.0011061946902654867
2024,OTHER,K720,1,904,0.0011061946902654867
2024,OTHER,K754,2,904,0.0022123893805309734
2024,OTHER,K760,4,904,0.004424778761061947
2024,OTHER,K763,1,904,0.0011061946902654867
2024,OTHER,K769,2,904,0.0022123893805309734
2024,OTHER,K851,1,904,0.0011061946902654867
2024,OTHER,K852,2,904,0.0022123893805309734
2024,OTHER,K859,36,904,0.03982300884955752
2024,OTHER,K861,1,904,0.0011061946902654867
2024,OTHER,K862,1,904,0.0011061946902654867
2024,OTHER,K869,2,904,0.0022123893805309734
2024,OTHER,K928,1,904,0.0011061946902654867
2024,OTHER,L039,1,904,0.0011061946902654867
2024,OTHER,L984,1,904,0.0011061946902654867
2024,OTHER,M053,1,904,0.0011061946902654867
2024,OTHER,M069,5,904,0.0055309734513274336
2024,OTHER,M321,1,904,0.0011061946902654867
2024,OTHER,M481,1,904,0.0011061946902654867
2024,OTHER,M622,1,904,0.0011061946902654867
2024,OTHER,M628,1,904,0.0011061946902654867
2024,OTHER,M726,1,904,0.0011061946902654867
2024,OTHER,N10,1,904,0.0011061946902654867
2024,OTHER,N119,1,904,0.0011061946902654867
2024,OTHER,N151,2,904,0.0022123893805309734
2024,OTHER,N179,3,904,0.00331858407079646
2024,OTHER,N185,6,904,0.00663716814159292
2024,OTHER,N189,5,904,0.0055309734513274336
2024,OTHER,N200,2,904,0.0022123893805309734
2024,OTHER,N26,2,904,0.0022123893805309734
2024,OTHER,N289,2,904,0.0022123893805309734
2024,OTHER,N390,4,904,0.004424778761061947
2024,OTHER,O961,2,904,0.0022123893805309734
2024,OTHER,Q858,1,904,0.0011061946902654867
2024,OTHER,Q909,1,904,0.0011061946902654867
2024,OTHER,Y434,1,904,0.0011061946902654867
2024,OTHER,Y466,1,904,0.0011061946902654867
